airport,weather_hour,precipitation,visibility,wind_speed,wind_gust,temperature,humidity,rain_flag,snow_flag,fog_flag,thunder_flag
IAD,2025-01-31 19:00:00,1.5,12.742,5.95,,10.0,93.0,1,0,0,0
IAD,2025-01-31 20:00:00,0.5,16.093,3.6,,10.6,92.0,1,0,0,0
IAD,2025-01-31 21:00:00,1.3,11.265,3.1,,10.0,96.0,1,0,0,0
IAD,2025-01-31 22:00:00,0.5,12.742,2.6,,10.0,96.0,1,0,0,0
IAD,2025-01-31 23:00:00,,11.801666666666668,0.5,,10.0,94.33333333333333,1,0,0,0
LAS,2025-01-01 00:00:00,0.0,16.093,2.6,,7.2,37.0,0,0,0,0
LAS,2025-01-01 01:00:00,0.0,15.242,1.3,,7.5,36.0,0,0,0,0
LAS,2025-01-01 02:00:00,0.0,14.484,0.0,,7.2,37.0,0,0,0,0
LAS,2025-01-01 03:00:00,0.0,16.093,0.0,,6.1,43.0,0,0,0,0
LAS,2025-01-01 04:00:00,0.0,16.0465,1.05,,6.1,42.5,0,0,0,0
LAS,2025-01-01 05:00:00,0.0,16.093,0.0,,5.0,41.0,0,0,0,0
LAS,2025-01-01 06:00:00,0.0,16.093,2.6,,3.9,43.0,0,0,0,0
LAS,2025-01-01 07:00:00,0.0,16.0465,2.35,,4.75,40.5,0,0,0,0
LAS,2025-01-01 08:00:00,0.0,16.093,1.5,,7.8,32.0,0,0,0,0
LAS,2025-01-01 09:00:00,0.0,16.093,0.0,,9.4,28.0,0,0,0,0
LAS,2025-01-01 10:00:00,0.0,16.0465,0.0,,10.0,27.5,0,0,0,0
LAS,2025-01-01 11:00:00,0.0,16.093,3.1,,11.7,23.0,0,0,0,0
LAS,2025-01-01 12:00:00,0.0,16.093,0.0,,12.2,22.0,0,0,0,0
LAS,2025-01-01 13:00:00,0.0,16.0465,0.0,,12.5,21.5,0,0,0,0
LAS,2025-01-01 14:00:00,0.0,16.093,3.6,,13.9,21.0,0,0,0,0
LAS,2025-01-01 15:00:00,0.0,16.093,2.1,,13.3,21.0,0,0,0,0
LAS,2025-01-01 16:00:00,0.0,16.0465,1.05,,13.05,21.0,0,0,0,0
LAS,2025-01-01 17:00:00,0.0,16.093,0.0,,11.7,24.0,0,0,0,0
LAS,2025-01-01 18:00:00,0.0,16.093,1.5,,10.6,27.0,0,0,0,0
LAS,2025-01-01 19:00:00,0.0,16.0465,1.8,,10.0,28.0,0,0,0,0
LAS,2025-01-01 20:00:00,0.0,16.093,1.5,,8.9,32.0,0,0,0,0
LAS,2025-01-01 21:00:00,0.0,16.093,1.5,,7.8,34.0,0,0,0,0
LAS,2025-01-01 22:00:00,0.0,16.0465,0.75,,7.8,34.0,0,0,0,0
LAS,2025-01-01 23:00:00,0.0,16.093,2.1,,7.8,34.0,0,0,0,0
LAS,2025-01-02 00:00:00,0.0,16.093,1.5,,7.2,34.0,0,0,0,0
LAS,2025-01-02 01:00:00,0.0,16.0465,1.5,,6.95,34.0,0,0,0,0
LAS,2025-01-02 02:00:00,0.0,16.093,0.0,,6.1,37.0,0,0,0,0
LAS,2025-01-02 03:00:00,0.0,16.093,0.0,,5.6,36.0,0,0,0,0
LAS,2025-01-02 04:00:00,0.0,16.0465,0.0,,5.6,37.0,0,0,0,0
LAS,2025-01-02 05:00:00,0.0,16.093,1.5,,5.6,40.0,0,0,0,0
LAS,2025-01-02 06:00:00,0.0,16.093,1.5,,5.6,40.0,0,0,0,0
LAS,2025-01-02 07:00:00,0.0,16.0465,0.75,,6.15,37.5,0,0,0,0
LAS,2025-01-02 08:00:00,0.0,16.093,0.0,,9.4,28.0,0,0,0,0
LAS,2025-01-02 09:00:00,0.0,16.093,1.5,,10.85,26.0,0,0,0,0
LAS,2025-01-02 10:00:00,0.0,16.062,1.5,,11.666666666666666,25.0,0,0,0,0
LAS,2025-01-02 11:00:00,0.0,16.093,2.1,,13.3,22.0,0,0,0,0
LAS,2025-01-02 12:00:00,0.0,16.093,2.1,,15.0,19.0,0,0,0,0
LAS,2025-01-02 13:00:00,0.0,16.0465,2.1,,15.3,18.0,0,0,0,0
LAS,2025-01-02 14:00:00,0.0,16.093,1.5,,16.1,17.0,0,0,0,0
LAS,2025-01-02 15:00:00,0.0,16.093,0.0,,16.1,17.0,0,0,0,0
LAS,2025-01-02 16:00:00,0.0,16.0465,0.0,,15.55,18.0,0,0,0,0
LAS,2025-01-02 17:00:00,0.0,16.093,1.5,,14.4,20.0,0,0,0,0
LAS,2025-01-02 18:00:00,0.0,16.093,2.1,,12.8,23.0,0,0,0,0
LAS,2025-01-02 19:00:00,0.0,16.0465,2.35,,11.7,24.0,0,0,0,0
LAS,2025-01-02 20:00:00,0.0,16.093,2.6,,10.0,27.0,0,0,0,0
LAS,2025-01-02 21:00:00,0.0,16.093,1.5,,9.4,27.0,0,0,0,0
LAS,2025-01-02 22:00:00,0.0,16.0465,1.5,,8.850000000000001,28.5,0,0,0,0
LAS,2025-01-02 23:00:00,0.0,16.093,1.5,,7.8,32.0,0,0,0,0
LAS,2025-01-03 00:00:00,0.0,16.093,1.5,,7.2,34.0,0,0,0,0
LAS,2025-01-03 01:00:00,0.0,16.0465,0.75,,7.2,33.5,0,0,0,0
LAS,2025-01-03 02:00:00,0.0,16.093,0.0,,6.7,35.0,0,0,0,0
LAS,2025-01-03 03:00:00,0.0,16.093,0.0,,6.1,37.0,0,0,0,0
LAS,2025-01-03 04:00:00,0.0,16.0465,0.75,,6.1,37.5,0,0,0,0
LAS,2025-01-03 05:00:00,0.0,16.093,0.0,,6.7,34.0,0,0,0,0
LAS,2025-01-03 06:00:00,0.0,16.093,0.0,,6.7,34.0,0,0,0,0
LAS,2025-01-03 07:00:00,0.0,16.0465,0.0,,6.95,34.0,0,0,0,0
LAS,2025-01-03 08:00:00,0.0,16.093,0.0,,9.4,31.0,0,0,0,0
LAS,2025-01-03 09:00:00,0.0,16.093,0.0,,10.6,28.0,0,0,0,0
LAS,2025-01-03 10:00:00,0.0,16.0465,0.0,,11.7,26.0,0,0,0,0
LAS,2025-01-03 11:00:00,0.0,16.093,2.1,,14.4,20.0,0,0,0,0
LAS,2025-01-03 12:00:00,0.0,16.093,1.5,,14.7,20.5,0,0,0,0
LAS,2025-01-03 13:00:00,0.0,16.0465,1.8,,15.0,20.5,0,0,0,0
LAS,2025-01-03 14:00:00,0.0,16.093,0.0,,15.0,20.0,0,0,0,0
LAS,2025-01-03 15:00:00,0.0,16.093,0.0,,14.4,22.0,0,0,0,0
LAS,2025-01-03 16:00:00,0.0,16.0465,0.75,,14.15,22.5,0,0,0,0
LAS,2025-01-03 17:00:00,0.0,16.093,2.1,,11.1,27.0,0,0,0,0
LAS,2025-01-03 18:00:00,0.0,16.093,1.5,,12.2,26.0,0,0,0,0
LAS,2025-01-03 19:00:00,0.0,16.0465,1.5,,11.649999999999999,27.0,0,0,0,0
LAS,2025-01-03 20:00:00,0.0,16.093,0.0,,12.2,23.0,0,0,0,0
LAS,2025-01-03 21:00:00,0.0,16.093,5.1,,15.6,14.0,0,0,0,0
LAS,2025-01-03 22:00:00,0.0,16.0465,5.1,,15.850000000000001,14.0,0,0,0,0
LAS,2025-01-03 23:00:00,0.0,16.093,3.6,7.7,15.6,17.0,0,0,0,0
LAS,2025-01-04 00:00:00,0.0,16.093,2.6,,15.0,24.0,0,0,0,0
LAS,2025-01-04 01:00:00,0.0,16.0465,3.3499999999999996,,14.45,30.5,0,0,0,0
LAS,2025-01-04 02:00:00,0.0,16.093,7.7,12.4,14.4,36.0,0,0,0,0
LAS,2025-01-04 03:00:00,0.0,16.093,3.1,,13.3,42.0,0,0,0,0
LAS,2025-01-04 04:00:00,0.0,16.0465,3.5999999999999996,7.7,13.05,41.0,0,0,0,0
LAS,2025-01-04 05:00:00,0.0,16.093,7.2,10.8,13.3,27.0,0,0,0,0
LAS,2025-01-04 06:00:00,0.0,16.093,5.1,11.3,12.8,15.0,0,0,0,0
LAS,2025-01-04 07:00:00,0.0,16.0465,6.6499999999999995,11.3,12.8,14.5,0,0,0,0
LAS,2025-01-04 08:00:00,0.0,16.093,11.3,15.4,14.4,13.0,0,0,0,0
LAS,2025-01-04 09:00:00,0.0,16.093,8.2,13.4,15.0,13.0,0,0,0,0
LAS,2025-01-04 10:00:00,0.0,16.0465,8.2,,15.3,12.5,0,0,0,0
LAS,2025-01-04 11:00:00,0.0,16.093,7.2,11.3,16.1,13.0,0,0,0,0
LAS,2025-01-04 12:00:00,0.0,16.093,6.2,,16.1,13.0,0,0,0,0
LAS,2025-01-04 13:00:00,0.0,16.0465,5.4,,16.4,12.5,0,0,0,0
LAS,2025-01-04 14:00:00,0.0,16.093,5.7,,16.7,12.0,0,0,0,0
LAS,2025-01-04 15:00:00,0.0,16.093,2.6,,16.1,13.0,0,0,0,0
LAS,2025-01-04 16:00:00,0.0,16.0465,2.6,,15.55,13.5,0,0,0,0
LAS,2025-01-04 17:00:00,0.0,16.093,2.6,,15.0,14.0,0,0,0,0
LAS,2025-01-04 18:00:00,0.0,16.093,3.6,,14.4,15.0,0,0,0,0
LAS,2025-01-04 19:00:00,0.0,16.0465,2.85,,13.3,16.5,0,0,0,0
LAS,2025-01-04 20:00:00,0.0,16.093,1.5,,10.6,21.0,0,0,0,0
LAS,2025-01-04 21:00:00,0.0,16.093,2.1,,8.9,23.0,0,0,0,0
LAS,2025-01-04 22:00:00,0.0,16.0465,2.1,,8.600000000000001,23.0,0,0,0,0
LAS,2025-01-04 23:00:00,0.0,16.093,1.5,,8.9,23.0,0,0,0,0
LAS,2025-01-05 00:00:00,0.0,16.093,0.0,,7.8,26.0,0,0,0,0
LAS,2025-01-05 01:00:00,0.0,16.0465,0.75,,7.5,27.5,0,0,0,0
LAS,2025-01-05 02:00:00,0.0,16.093,0.0,,7.2,30.0,0,0,0,0
LAS,2025-01-05 03:00:00,0.0,16.093,1.5,,6.1,32.0,0,0,0,0
LAS,2025-01-05 04:00:00,0.0,16.0465,2.05,,6.1,32.0,0,0,0,0
LAS,2025-01-05 05:00:00,0.0,16.093,3.6,,5.0,36.0,0,0,0,0
LAS,2025-01-05 06:00:00,0.0,16.093,1.5,,5.6,33.0,0,0,0,0
LAS,2025-01-05 07:00:00,0.0,16.0465,1.5,,5.85,32.5,0,0,0,0
LAS,2025-01-05 08:00:00,0.0,16.093,1.5,,8.9,28.0,0,0,0,0
LAS,2025-01-05 09:00:00,0.0,16.093,2.6,,11.1,25.0,0,0,0,0
LAS,2025-01-05 10:00:00,0.0,16.0465,1.3,,11.649999999999999,24.0,0,0,0,0
LAS,2025-01-05 11:00:00,0.0,16.093,2.6,,13.3,22.0,0,0,0,0
LAS,2025-01-05 12:00:00,0.0,16.093,0.0,,13.9,21.0,0,0,0,0
LAS,2025-01-05 13:00:00,0.0,16.0465,0.0,,14.45,20.5,0,0,0,0
LAS,2025-01-05 14:00:00,0.0,16.093,0.0,,15.0,20.0,0,0,0,0
LAS,2025-01-05 15:00:00,0.0,16.093,0.0,,15.6,19.0,0,0,0,0
LAS,2025-01-05 16:00:00,0.0,16.0465,0.75,,15.0,20.5,0,0,0,0
LAS,2025-01-05 17:00:00,0.0,16.093,1.5,,13.3,24.0,0,0,0,0
LAS,2025-01-05 18:00:00,0.0,16.093,2.6,,12.2,24.0,0,0,0,0
LAS,2025-01-05 19:00:00,0.0,16.0465,1.3,,11.649999999999999,25.0,0,0,0,0
LAS,2025-01-05 20:00:00,0.0,16.093,2.1,,9.4,29.0,0,0,0,0
LAS,2025-01-05 21:00:00,0.0,16.093,2.1,,8.9,30.0,0,0,0,0
LAS,2025-01-05 22:00:00,0.0,16.0465,2.1,,8.35,31.0,0,0,0,0
LAS,2025-01-05 23:00:00,0.0,16.093,0.0,,7.8,34.0,0,0,0,0
LAS,2025-01-06 00:00:00,0.0,16.093,1.5,,7.2,35.0,0,0,0,0
LAS,2025-01-06 01:00:00,0.0,16.0465,1.5,,7.2,36.0,0,0,0,0
LAS,2025-01-06 02:00:00,0.0,16.093,2.1,,6.1,40.0,0,0,0,0
LAS,2025-01-06 03:00:00,0.0,16.093,1.5,,5.6,41.0,0,0,0,0
LAS,2025-01-06 04:00:00,0.0,16.0465,0.75,,5.85,41.5,0,0,0,0
LAS,2025-01-06 05:00:00,0.0,16.093,2.1,,5.6,45.0,0,0,0,0
LAS,2025-01-06 06:00:00,0.0,16.093,0.0,,6.1,43.0,0,0,0,0
LAS,2025-01-06 07:00:00,0.0,16.0465,0.75,,6.65,41.5,0,0,0,0
LAS,2025-01-06 08:00:00,0.0,16.093,1.5,,10.0,33.0,0,0,0,0
LAS,2025-01-06 09:00:00,0.0,16.093,0.0,,10.6,31.0,0,0,0,0
LAS,2025-01-06 10:00:00,0.0,16.0465,0.75,,11.7,29.5,0,0,0,0
LAS,2025-01-06 11:00:00,0.0,16.093,0.0,,13.3,28.0,0,0,0,0
LAS,2025-01-06 12:00:00,0.0,16.093,0.0,,15.0,25.0,0,0,0,0
LAS,2025-01-06 13:00:00,0.0,16.0465,0.0,,15.3,24.5,0,0,0,0
LAS,2025-01-06 14:00:00,0.0,16.093,2.6,,16.1,23.0,0,0,0,0
LAS,2025-01-06 15:00:00,0.0,16.093,3.6,,15.6,24.0,0,0,0,0
LAS,2025-01-06 16:00:00,0.0,16.0465,2.55,,15.0,25.0,0,0,0,0
LAS,2025-01-06 17:00:00,0.0,16.093,1.5,,12.8,28.0,0,0,0,0
LAS,2025-01-06 18:00:00,0.0,16.093,1.5,,12.8,29.0,0,0,0,0
LAS,2025-01-06 19:00:00,0.0,16.0465,2.05,,11.95,30.5,0,0,0,0
LAS,2025-01-06 20:00:00,0.0,16.093,1.3,,10.55,33.5,0,0,0,0
LAS,2025-01-06 21:00:00,0.0,16.093,2.1,,9.4,36.0,0,0,0,0
LAS,2025-01-06 22:00:00,0.0,16.0465,1.8,,8.850000000000001,37.5,0,0,0,0
LAS,2025-01-06 23:00:00,0.0,16.093,2.6,,8.9,39.0,0,0,0,0
LAS,2025-01-07 00:00:00,0.0,16.093,0.0,,8.3,41.0,0,0,0,0
LAS,2025-01-07 01:00:00,0.0,16.0465,0.75,,8.600000000000001,40.0,0,0,0,0
LAS,2025-01-07 02:00:00,0.0,16.093,0.0,,9.4,38.0,0,0,0,0
LAS,2025-01-07 03:00:00,0.0,16.093,3.1,,9.4,39.0,0,0,0,0
LAS,2025-01-07 04:00:00,0.0,16.0465,5.15,,10.55,38.5,0,0,0,0
LAS,2025-01-07 05:00:00,0.0,16.093,7.7,,11.7,35.0,0,0,0,0
LAS,2025-01-07 06:00:00,0.0,16.093,9.3,13.9,11.7,35.0,0,0,0,0
LAS,2025-01-07 07:00:00,0.0,16.0465,9.55,13.4,11.7,34.5,0,0,0,0
LAS,2025-01-07 08:00:00,0.0,16.093,10.05,,12.25,32.0,0,0,0,0
LAS,2025-01-07 09:00:00,0.0,16.093,8.8,12.4,13.3,27.0,0,0,0,0
LAS,2025-01-07 10:00:00,0.0,16.0465,10.600000000000001,16.0,13.3,25.5,0,0,0,0
LAS,2025-01-07 11:00:00,0.0,16.093,10.3,17.0,14.066666666666668,22.333333333333332,0,0,0,0
LAS,2025-01-07 12:00:00,0.0,16.093,10.8,16.0,14.4,21.0,0,0,0,0
LAS,2025-01-07 13:00:00,0.0,16.0465,11.3,17.0,14.4,20.5,0,0,0,0
LAS,2025-01-07 14:00:00,0.0,16.093,12.4,17.5,14.4,19.0,0,0,0,0
LAS,2025-01-07 15:00:00,0.0,16.093,11.8,17.5,13.9,19.0,0,0,0,0
LAS,2025-01-07 16:00:00,0.0,16.0465,10.8,15.4,13.350000000000001,19.5,0,0,0,0
LAS,2025-01-07 17:00:00,0.0,16.093,13.9,18.0,12.2,22.0,0,0,0,0
LAS,2025-01-07 18:00:00,0.0,16.093,12.9,17.5,11.1,25.0,0,0,0,0
LAS,2025-01-07 19:00:00,0.0,16.0465,13.15,18.0,10.85,25.5,0,0,0,0
LAS,2025-01-07 20:00:00,0.0,16.093,9.8,14.9,10.6,26.0,0,0,0,0
LAS,2025-01-07 21:00:00,0.0,16.093,8.8,13.4,10.0,27.0,0,0,0,0
LAS,2025-01-07 22:00:00,0.0,16.0465,8.0,11.3,9.7,27.0,0,0,0,0
LAS,2025-01-07 23:00:00,0.0,16.093,11.3,13.9,9.4,26.0,0,0,0,0
LAS,2025-01-08 00:00:00,0.0,16.093,7.2,13.4,8.9,25.0,0,0,0,0
LAS,2025-01-08 01:00:00,0.0,16.0465,8.75,13.9,8.600000000000001,25.0,0,0,0,0
LAS,2025-01-08 02:00:00,0.0,16.093,11.3,20.1,8.3,24.0,0,0,0,0
LAS,2025-01-08 03:00:00,0.0,16.093,11.8,19.0,8.3,24.0,0,0,0,0
LAS,2025-01-08 04:00:00,0.0,16.0465,9.75,12.9,8.3,23.5,0,0,0,0
LAS,2025-01-08 05:00:00,0.0,16.093,5.7,12.4,8.3,23.0,0,0,0,0
LAS,2025-01-08 06:00:00,0.0,16.093,6.2,,7.8,23.0,0,0,0,0
LAS,2025-01-08 07:00:00,0.0,16.0465,4.15,,7.8,24.0,0,0,0,0
LAS,2025-01-08 08:00:00,0.0,16.093,10.8,13.4,10.0,20.0,0,0,0,0
LAS,2025-01-08 09:00:00,0.0,16.093,6.7,13.4,11.1,17.0,0,0,0,0
LAS,2025-01-08 10:00:00,0.0,16.0465,6.95,,11.649999999999999,17.0,0,0,0,0
LAS,2025-01-08 11:00:00,0.0,16.093,8.2,11.8,12.8,16.0,0,0,0,0
LAS,2025-01-08 12:00:00,0.0,16.093,8.8,,13.9,15.0,0,0,0,0
LAS,2025-01-08 13:00:00,0.0,16.093,9.0,12.9,14.2,14.0,0,0,0,0
LAS,2025-01-08 14:00:00,0.0,16.093,6.2,10.8,13.9,14.0,0,0,0,0
LAS,2025-01-08 15:00:00,0.0,16.093,7.7,,13.9,13.0,0,0,0,0
LAS,2025-01-08 16:00:00,0.0,16.0465,6.4,,13.600000000000001,13.0,0,0,0,0
LAS,2025-01-08 17:00:00,0.0,16.093,3.6,,12.8,12.0,0,0,0,0
LAS,2025-01-08 18:00:00,0.0,16.093,5.1,,12.8,11.0,0,0,0,0
LAS,2025-01-08 19:00:00,0.0,16.0465,4.35,,12.25,11.5,0,0,0,0
LAS,2025-01-08 20:00:00,0.0,16.093,2.1,,8.3,16.0,0,0,0,0
LAS,2025-01-08 21:00:00,0.0,16.093,1.5,,8.3,16.0,0,0,0,0
LAS,2025-01-08 22:00:00,0.0,16.0465,0.75,,8.3,15.5,0,0,0,0
LAS,2025-01-08 23:00:00,0.0,16.093,3.1,,7.8,17.0,0,0,0,0
LAS,2025-01-09 00:00:00,0.0,16.093,6.2,,10.0,14.0,0,0,0,0
LAS,2025-01-09 01:00:00,0.0,16.0465,4.4,,8.9,15.0,0,0,0,0
LAS,2025-01-09 02:00:00,0.0,16.093,3.1,,6.7,19.0,0,0,0,0
LAS,2025-01-09 03:00:00,0.0,16.093,5.1,,7.8,19.0,0,0,0,0
LAS,2025-01-09 04:00:00,0.0,16.0465,6.4,,8.05,18.5,0,0,0,0
LAS,2025-01-09 05:00:00,0.0,16.093,7.2,,8.9,20.0,0,0,0,0
LAS,2025-01-09 06:00:00,0.0,16.093,8.8,13.9,10.0,22.0,0,0,0,0
LAS,2025-01-09 07:00:00,0.0,16.0465,8.5,12.9,10.0,22.0,0,0,0,0
LAS,2025-01-09 08:00:00,0.0,16.093,7.7,,11.1,22.0,0,0,0,0
LAS,2025-01-09 09:00:00,0.0,16.093,8.2,13.4,12.8,20.0,0,0,0,0
LAS,2025-01-09 10:00:00,0.0,16.0465,8.2,12.4,13.05,20.5,0,0,0,0
LAS,2025-01-09 11:00:00,0.0,16.093,8.8,14.9,13.9,20.0,0,0,0,0
LAS,2025-01-09 12:00:00,0.0,16.093,6.2,9.8,15.0,18.0,0,0,0,0
LAS,2025-01-09 13:00:00,0.0,16.0465,8.0,13.4,15.3,17.0,0,0,0,0
LAS,2025-01-09 14:00:00,0.0,16.093,9.8,15.4,15.6,16.0,0,0,0,0
LAS,2025-01-09 15:00:00,0.0,16.093,9.8,13.9,15.0,17.0,0,0,0,0
LAS,2025-01-09 16:00:00,0.0,16.0465,8.25,,14.15,18.0,0,0,0,0
LAS,2025-01-09 17:00:00,0.0,16.093,5.7,,12.8,20.0,0,0,0,0
LAS,2025-01-09 18:00:00,0.0,16.093,7.7,,11.7,19.0,0,0,0,0
LAS,2025-01-09 19:00:00,0.0,16.0465,10.3,17.0,11.7,18.5,0,0,0,0
LAS,2025-01-09 20:00:00,0.0,16.093,7.2,,10.6,20.0,0,0,0,0
LAS,2025-01-09 21:00:00,0.0,16.093,7.2,,9.4,21.0,0,0,0,0
LAS,2025-01-09 22:00:00,0.0,16.0465,4.65,,9.15,21.5,0,0,0,0
LAS,2025-01-09 23:00:00,0.0,16.093,4.6,,8.3,23.0,0,0,0,0
LAS,2025-01-10 00:00:00,0.0,16.093,4.1,,7.2,26.0,0,0,0,0
LAS,2025-01-10 01:00:00,0.0,16.0465,3.5999999999999996,,6.65,27.0,0,0,0,0
LAS,2025-01-10 02:00:00,0.0,16.093,2.6,,6.1,29.0,0,0,0,0
LAS,2025-01-10 03:00:00,0.0,16.093,2.6,,5.0,32.0,0,0,0,0
LAS,2025-01-10 04:00:00,0.0,16.0465,2.05,,4.7,32.0,0,0,0,0
LAS,2025-01-10 05:00:00,0.0,16.093,1.5,,2.8,37.0,0,0,0,0
LAS,2025-01-10 06:00:00,0.0,16.093,2.1,,3.9,34.0,0,0,0,0
LAS,2025-01-10 07:00:00,0.0,16.0465,1.8,,4.75,32.0,0,0,0,0
LAS,2025-01-10 08:00:00,0.0,16.093,0.0,,7.8,27.0,0,0,0,0
LAS,2025-01-10 09:00:00,0.0,16.093,3.1,,9.4,23.0,0,0,0,0
LAS,2025-01-10 10:00:00,0.0,16.0465,1.55,,9.4,23.0,0,0,0,0
LAS,2025-01-10 11:00:00,0.0,16.093,0.0,,10.6,22.0,0,0,0,0
LAS,2025-01-10 12:00:00,0.0,16.093,0.0,,11.1,20.0,0,0,0,0
LAS,2025-01-10 13:00:00,0.0,16.0465,0.0,,11.649999999999999,19.0,0,0,0,0
LAS,2025-01-10 14:00:00,0.0,16.093,0.0,,12.8,17.0,0,0,0,0
LAS,2025-01-10 15:00:00,0.0,16.093,0.0,,12.8,17.0,0,0,0,0
LAS,2025-01-10 16:00:00,0.0,16.0465,0.75,,12.5,18.0,0,0,0,0
LAS,2025-01-10 17:00:00,0.0,16.093,1.5,,11.1,22.0,0,0,0,0
LAS,2025-01-10 18:00:00,0.0,16.093,1.5,,10.0,22.0,0,0,0,0
LAS,2025-01-10 19:00:00,0.0,16.0465,0.75,,9.7,22.5,0,0,0,0
LAS,2025-01-10 20:00:00,0.0,16.093,2.6,,8.3,26.0,0,0,0,0
LAS,2025-01-10 21:00:00,0.0,16.093,2.1,,7.2,29.0,0,0,0,0
LAS,2025-01-10 22:00:00,0.0,16.0465,2.35,,6.95,28.0,0,0,0,0
LAS,2025-01-10 23:00:00,0.0,16.093,1.5,,5.6,25.0,0,0,0,0
LAS,2025-01-11 00:00:00,0.0,16.093,1.5,,5.6,29.0,0,0,0,0
LAS,2025-01-11 01:00:00,0.0,16.0465,1.5,,5.3,31.0,0,0,0,0
LAS,2025-01-11 02:00:00,0.0,16.093,1.5,,4.4,35.0,0,0,0,0
LAS,2025-01-11 03:00:00,0.0,16.093,1.5,,3.3,36.0,0,0,0,0
LAS,2025-01-11 04:00:00,0.0,16.0465,1.8,,3.3,33.0,0,0,0,0
LAS,2025-01-11 05:00:00,0.0,16.093,1.5,,2.8,37.0,0,0,0,0
LAS,2025-01-11 06:00:00,0.0,16.093,2.1,,3.9,34.0,0,0,0,0
LAS,2025-01-11 07:00:00,0.0,16.0465,2.6,,4.45,31.5,0,0,0,0
LAS,2025-01-11 08:00:00,0.0,16.093,1.5,,8.3,23.0,0,0,0,0
LAS,2025-01-11 09:00:00,0.0,16.093,1.5,,10.6,21.0,0,0,0,0
LAS,2025-01-11 10:00:00,0.0,16.062,6.7,18.0,12.799999999999999,21.333333333333332,0,0,0,0
LAS,2025-01-11 11:00:00,0.0,16.093,9.8,13.4,15.0,15.0,0,0,0,0
LAS,2025-01-11 12:00:00,0.0,16.093,8.8,14.4,15.6,11.0,0,0,0,0
LAS,2025-01-11 13:00:00,0.0,16.0465,8.25,13.9,15.6,11.5,0,0,0,0
LAS,2025-01-11 14:00:00,0.0,16.093,7.2,10.8,15.0,13.0,0,0,0,0
LAS,2025-01-11 15:00:00,0.0,16.093,4.6,9.8,15.0,12.0,0,0,0,0
LAS,2025-01-11 16:00:00,0.0,16.0465,4.85,,14.45,11.5,0,0,0,0
LAS,2025-01-11 17:00:00,0.0,16.093,6.2,9.8,12.8,14.0,0,0,0,0
LAS,2025-01-11 18:00:00,0.0,16.093,5.7,10.8,12.2,13.0,0,0,0,0
LAS,2025-01-11 19:00:00,0.0,16.0465,4.9,9.3,11.649999999999999,13.5,0,0,0,0
LAS,2025-01-11 20:00:00,0.0,16.093,4.1,,9.4,18.0,0,0,0,0
LAS,2025-01-11 21:00:00,0.0,16.093,3.6,,7.8,21.0,0,0,0,0
LAS,2025-01-11 22:00:00,0.0,16.0465,5.4,11.3,8.05,20.0,0,0,0,0
LAS,2025-01-11 23:00:00,0.0,16.093,8.8,13.4,8.3,21.0,0,0,0,0
LAS,2025-01-12 00:00:00,0.0,16.093,7.2,11.8,7.8,23.0,0,0,0,0
LAS,2025-01-12 01:00:00,0.0,16.0465,6.95,11.8,7.8,23.0,0,0,0,0
LAS,2025-01-12 02:00:00,0.0,16.093,9.3,12.9,7.8,24.0,0,0,0,0
LAS,2025-01-12 03:00:00,0.0,16.093,10.3,14.9,7.2,25.0,0,0,0,0
LAS,2025-01-12 04:00:00,0.0,16.0465,9.0,13.4,6.95,25.5,0,0,0,0
LAS,2025-01-12 05:00:00,0.0,16.093,9.3,13.9,6.7,26.0,0,0,0,0
LAS,2025-01-12 06:00:00,0.0,16.093,7.7,12.4,6.7,26.0,0,0,0,0
LAS,2025-01-12 07:00:00,0.0,16.0465,8.75,,6.7,26.0,0,0,0,0
LAS,2025-01-12 08:00:00,0.0,16.093,6.2,11.8,7.8,25.0,0,0,0,0
LAS,2025-01-12 09:00:00,0.0,16.093,8.2,11.8,8.9,23.0,0,0,0,0
LAS,2025-01-12 10:00:00,0.0,16.0465,7.949999999999999,11.3,9.45,22.5,0,0,0,0
LAS,2025-01-12 11:00:00,0.0,16.093,8.2,11.3,11.1,20.0,0,0,0,0
LAS,2025-01-12 12:00:00,0.0,16.093,5.7,9.8,11.1,19.0,0,0,0,0
LAS,2025-01-12 13:00:00,0.0,16.079714285714285,5.528571428571429,11.8,11.028571428571428,19.428571428571427,0,0,0,0
LAS,2025-01-12 14:00:00,0.0,16.093,7.366666666666667,11.3,11.299999999999999,18.666666666666668,0,0,0,0
LAS,2025-01-12 15:00:00,0.0,16.093,6.7,,11.7,18.0,0,0,0,0
LAS,2025-01-12 16:00:00,0.0,16.0465,5.9,,11.149999999999999,18.5,0,0,0,0
LAS,2025-01-12 17:00:00,0.0,16.093,5.1,,10.0,21.0,0,0,0,0
LAS,2025-01-12 18:00:00,0.0,16.093,2.6,,9.4,22.0,0,0,0,0
LAS,2025-01-12 19:00:00,0.0,16.0465,2.35,,9.15,22.5,0,0,0,0
LAS,2025-01-12 20:00:00,0.0,16.093,4.1,,7.2,24.0,0,0,0,0
LAS,2025-01-12 21:00:00,0.0,16.093,3.6,,6.7,24.0,0,0,0,0
LAS,2025-01-12 22:00:00,0.0,16.0465,5.8999999999999995,12.4,7.25,23.0,0,0,0,0
LAS,2025-01-12 23:00:00,0.0,16.093,7.7,11.3,7.2,24.0,0,0,0,0
